trial_index,arm_name,trial_status,generation_node,ACCURACY,RUNTIME,recent_samples_size,n_reference_samples,n_recent_samples,threshold,stability_offset
768,768_0,RUNNING,SOBOL,,,4780,2074,2949,0.529927102144807538053328244132,0.200000000000000011102230246252
769,769_0,RUNNING,SOBOL,,,155,3040,318,0.391775665562599906266427751689,0.000000001000000000000000062282
770,770_0,RUNNING,SOBOL,,,551,84,2804,0.164450405472889554792104149783,0.100000000000000005551115123126
771,771_0,RUNNING,SOBOL,,,4677,4801,180,0.790392897346988365647746377363,0.000000000100000000000000003643
772,772_0,RUNNING,SOBOL,,,3496,1817,3946,0.481982596794143292040502046802,0.000010000000000000000818030539
773,773_0,RUNNING,SOBOL,,,1283,3370,1548,0.597229761296883210341945869004,0.599999999999999977795539507497
774,774_0,RUNNING,SOBOL,,,2482,2266,857,0.712209416078403600991464372783,0.900000000000000022204460492503
775,775_0,RUNNING,SOBOL,,,2741,2549,3387,0.336253485323861234235209849430,0.001000000000000000020816681712
776,776_0,RUNNING,SOBOL,,,4098,834,2143,0.893296309771016261436216154834,0.000000010000000000000000209226
777,777_0,RUNNING,SOBOL,,,676,4282,4592,0.030035646902397274138341032312,0.299999999999999988897769753748
778,778_0,RUNNING,SOBOL,,,693,1414,898,0.971253777056932499078811815707,0.000000000100000000000000003643
779,779_0,RUNNING,SOBOL,,,4066,3631,3346,0.107993069574236877361528286201,0.299999999999999988897769753748
780,780_0,RUNNING,SOBOL,,,2767,334,2100,0.665386203750968019399181230256,0.800000000000000044408920985006
781,781_0,RUNNING,SOBOL,,,2481,4387,4634,0.289430198639631264256877329899,0.000010000000000000000818030539
782,782_0,RUNNING,SOBOL,,,1255,1249,2689,0.404055877901613735847519137678,0.000000099999999999999995474811
783,783_0,RUNNING,SOBOL,,,3499,4032,296,0.519302968047559265762913582876,0.500000000000000000000000000000
784,784_0,RUNNING,SOBOL,,,4661,2005,4060,0.211242977224290362503467122224,0.100000000000000005551115123126
785,785_0,RUNNING,SOBOL,,,582,2952,1435,0.837185424484312545878594846727,0.000000000000999999999999999980
786,786_0,RUNNING,SOBOL,,,119,172,4193,0.607914730405434977633660764695,0.400000000000000022204460492503
787,787_0,RUNNING,SOBOL,,,4792,4870,1565,0.469763368180021623210507186741,0.000000010000000000000000209226
788,788_0,RUNNING,SOBOL,,,3298,1593,2829,0.785133881082758278147082364740,0.000100000000000000004792173602
789,789_0,RUNNING,SOBOL,,,1788,3126,438,0.167474661743268360414305107042,0.900000000000000022204460492503
790,790_0,RUNNING,SOBOL,,,1977,2491,2246,0.017265293164178730639379821810,0.599999999999999977795539507497
791,791_0,RUNNING,SOBOL,,,2939,2793,4772,0.904402978567406479193380164361,0.000000999999999999999954748112
792,792_0,RUNNING,SOBOL,,,3983,747,1026,0.338726616470143182535679216016,0.000000000009999999999999999395
793,793_0,RUNNING,SOBOL,,,1108,4214,3482,0.707372099502012186000854399026,0.200000000000000011102230246252
794,794_0,RUNNING,SOBOL,,,1062,907,1728,0.232583915362134574511543405606,0.000100000000000000004792173602
795,795_0,RUNNING,SOBOL,,,3849,4374,4352,0.846830931151285715152710054099,0.699999999999999955591079014994
796,796_0,RUNNING,SOBOL,,,2979,2329,587,0.413914461398497246502614643759,0.299999999999999988897769753748
797,797_0,FAILED,SOBOL,,,2107,2632,2984,0.540856745073571842929993636062,0.000000001000000000000000062282
798,798_0,FAILED,SOBOL,,,1669,1754,4925,0.643832908185198893313838652830,0.000000000009999999999999999395
799,799_0,FAILED,SOBOL,,,3247,3287,2395,0.279572096602991204683519299579,0.010000000000000000208166817117
800,800_0,RUNNING,SOBOL,,,4917,11,3640,0.961608751850202669864131621580,0.500000000000000000000000000000
801,801_0,RUNNING,SOBOL,,,174,4708,1190,0.086652612896636130312977286394,0.000000099999999999999995474811
802,802_0,RUNNING,SOBOL,,,375,2167,3187,0.344686641637235891000301535314,0.900000000000000022204460492503
803,803_0,RUNNING,SOBOL,,,4384,3114,735,0.732824431139975751570148077008,0.001000000000000000020816681712
804,804_0,RUNNING,SOBOL,,,3711,1088,4479,0.042504547972232104013912135088,0.000000010000000000000000209226
805,805_0,RUNNING,SOBOL,,,1537,3871,1952,0.910150164846330933521301176370,0.400000000000000022204460492503
806,806_0,RUNNING,SOBOL,,,2189,495,146,0.779387172546237683157244191534,0.100000000000000005551115123126
807,807_0,RUNNING,SOBOL,,,2565,4548,2536,0.142235884677618745763894025913,0.000000000100000000000000003643
808,808_0,RUNNING,SOBOL,,,4352,1253,1270,0.582462876509875049357845000486,0.000000999999999999999954748112
809,809_0,RUNNING,SOBOL,,,891,3470,3902,0.463803820755332718572816474989,0.599999999999999977795539507497
810,810_0,RUNNING,SOBOL,,,786,456,2964,0.065717988166958091200697822387,0.000000000000999999999999999980
811,811_0,RUNNING,SOBOL,,,4286,4509,333,0.948469886768609327098999983718,0.010000000000000000208166817117
812,812_0,RUNNING,SOBOL,,,2636,1526,4097,0.258606792259961359992104235062,0.599999999999999977795539507497
813,813_0,RUNNING,SOBOL,,,2299,3743,1709,0.630663333747535914675097501458,0.000000099999999999999995474811
814,814_0,RUNNING,SOBOL,,,1466,1893,1014,0.558898888643830971112436145631,0.000010000000000000000818030539
815,815_0,RUNNING,SOBOL,,,3600,2840,3542,0.424158584874123334440554344837,0.800000000000000044408920985006
816,816_0,RUNNING,SOBOL,,,4490,1127,2297,0.864842365365475429506147975189,0.299999999999999988897769753748
817,817_0,RUNNING,SOBOL,,,441,3910,4750,0.242797359224408870748135313988,0.000000000100000000000000003643
818,818_0,RUNNING,SOBOL,,,260,1715,2127,0.452584418693557366530910712754,0.200000000000000011102230246252
819,819_0,RUNNING,SOBOL,,,4964,3248,4578,0.563445841008797243532058018900,0.000000000009999999999999999395
820,820_0,RUNNING,SOBOL,,,3196,284,832,0.131047191971912974084446545930,0.000000999999999999999954748112
821,821_0,RUNNING,SOBOL,,,1578,4982,3363,0.760400816658511780055107465159,0.699999999999999955591079014994
822,822_0,RUNNING,SOBOL,,,2159,634,3920,0.922313781084492800843577242631,0.900000000000000022204460492503
823,823_0,RUNNING,SOBOL,,,3070,4101,1525,0.062464251028373836416296427387,0.001000000000000000020816681712
824,824_0,RUNNING,SOBOL,,,3763,2368,2789,0.745018726991489521616074398480,0.000000001000000000000000062282
825,825_0,RUNNING,SOBOL,,,1016,2671,166,0.364677054049447169070674590330,0.400000000000000022204460492503
826,826_0,RUNNING,SOBOL,,,1193,2217,4418,0.824048026090487883976720695500,0.000000999999999999999954748112
827,827_0,RUNNING,SOBOL,,,4030,2520,1965,0.190307826420292258706723487194,0.500000000000000000000000000000
828,828_0,FAILED,SOBOL,,,2887,786,3209,0.506134890040382701137389176438,0.010000000000000000208166817117
829,829_0,RUNNING,SOBOL,,,1887,4253,683,0.383090017741546051688317220396,0.000000000000999999999999999980
830,830_0,RUNNING,SOBOL,,,1840,133,1375,0.299675833417102688294164636318,0.000000001000000000000000062282
831,831_0,RUNNING,SOBOL,,,3389,4831,3768,0.683427806375548230199967747467,0.200000000000000011102230246252
832,832_0,COMPLETED,SOBOL,0.709999999999999964472863211995,889.000000000000000000000000000000,4706,1866,2,0.118207994995638734914145118182,0.699999999999999955591079014994
833,833_0,RUNNING,SOBOL,,,72,3399,2631,0.989264700068160918178250540223,0.000100000000000000004792173602
834,834_0,RUNNING,SOBOL,,,477,975,497,0.688356407999992425672530771408,0.599999999999999977795539507497
835,835_0,RUNNING,SOBOL,,,4595,3759,3123,0.327506803587079065032128255552,0.000010000000000000000818030539
836,836_0,RUNNING,SOBOL,,,3570,2044,1857,0.885417996421456354738666050253,0.000000000100000000000000003643
837,837_0,RUNNING,SOBOL,,,1366,2991,4252,0.006076159894466400500367964099,0.100000000000000005551115123126
838,838_0,RUNNING,SOBOL,,,2410,1375,3696,0.187435753412544731100197736851,0.299999999999999988897769753748
839,839_0,RUNNING,SOBOL,,,2657,3591,1163,0.797297071628272568943884834880,0.000000010000000000000000209226
840,840_0,RUNNING,SOBOL,,,4171,607,4908,0.489755139462649813353323224874,0.001000000000000000020816681712
841,841_0,RUNNING,SOBOL,,,760,4660,2461,0.620108630307018793281770285830,0.900000000000000022204460492503
842,842_0,RUNNING,SOBOL,,,716,1136,4813,0.318082803951576342793572393930,0.010000000000000000208166817117
843,843_0,RUNNING,SOBOL,,,4219,3978,2204,0.697936265053227589127970986738,0.000000000000999999999999999980
844,844_0,FAILED,SOBOL,,,2705,1942,3440,0.015991871716454626045633702347,0.000000099999999999999995474811
845,845_0,FAILED,SOBOL,,,2366,2870,1068,0.875353100704029163381392208976,0.599999999999999977795539507497
846,846_0,RUNNING,SOBOL,,,1399,1516,1606,0.807361467296257573345030778000,0.800000000000000044408920985006
847,847_0,RUNNING,SOBOL,,,3531,3674,4151,0.177519601026549928013409385130,0.000100000000000000004792173602
848,848_0,FAILED,SOBOL,,,4556,408,397,0.610528332689777020192423151457,0.000000000100000000000000003643
849,849_0,RUNNING,SOBOL,,,510,4480,2870,0.499178639048710459658053650855,0.299999999999999988897769753748
850,850_0,RUNNING,SOBOL,,,36,2397,259,0.196324965041130783394152103938,0.000000000009999999999999999395
851,851_0,FAILED,SOBOL,,,4738,2720,2725,0.817881699856370714130093801941,0.100000000000000005551115123126
852,852_0,FAILED,SOBOL,,,3420,703,1471,0.377564349647611374738431777587,0.699999999999999955591079014994
853,853_0,FAILED,SOBOL,,,1804,4112,4023,0.511816411834210116538201873482,0.000000999999999999999954748112
854,854_0,FAILED,SOBOL,,,1932,255,3310,0.677745840299874502399291031907,0.001000000000000000020816681712
855,855_0,RUNNING,SOBOL,,,2846,4933,934,0.305200997743755586544267544014,0.900000000000000022204460492503
856,856_0,FAILED,SOBOL,,,3989,1647,4670,0.995430522534996309325094898668,0.400000000000000022204460492503
857,857_0,FAILED,SOBOL,,,1239,3239,2064,0.112190412092953925582428098551,0.000000010000000000000000209226
858,858_0,RUNNING,SOBOL,,,967,1798,2577,0.573392583779990694381467619678,0.500000000000000000000000000000
859,859_0,RUNNING,SOBOL,,,3806,3390,104,0.442550821609795086430949595524,0.000000999999999999999954748112
860,860_0,RUNNING,SOBOL,,,3113,103,3860,0.750946488745510620788081723731,0.000000000000999999999999999980
861,861_0,RUNNING,SOBOL,,,2110,4781,1312,0.140596928946673860316707305174,0.010000000000000000208166817117
862,862_0,RUNNING,SOBOL,,,1616,854,777,0.052915014103054998362285488156,0.200000000000000011102230246252
863,863_0,RUNNING,SOBOL,,,3162,4263,3145,0.931768549561500569744509903103,0.000000001000000000000000062282
864,864_0,RUNNING,SOBOL,,,4930,2246,1910,0.374711091697216058804542626604,0.000100000000000000004792173602
865,865_0,RUNNING,SOBOL,,,298,2568,4521,0.735072484269738146700490233343,0.699999999999999955591079014994
866,866_0,RUNNING,SOBOL,,,410,559,2358,0.942914102314040047936316568666,0.000010000000000000000818030539
867,867_0,RUNNING,SOBOL,,,4525,4632,4962,0.071369185401126744583422123469,0.599999999999999977795539507497
868,868_0,FAILED,SOBOL,,,3636,1365,1227,0.636711774719879053385795941722,0.100000000000000005551115123126
869,869_0,RUNNING,SOBOL,,,1435,3523,3603,0.252471500692889094796811377819,0.000000000009999999999999999395
870,870_0,RUNNING,SOBOL,,,2340,2094,4315,0.430294320723041912035711220597,0.000000010000000000000000209226
871,871_0,RUNNING,SOBOL,,,2590,3022,1765,0.552850951438769722123822702997,0.299999999999999988897769753748
872,872_0,RUNNING,SOBOL,,,4240,985,3020,0.237146665757521996065193548020,0.900000000000000022204460492503
873,873_0,RUNNING,SOBOL,,,827,3827,550,0.870398594101890910046392946242,0.001000000000000000020816681712
874,874_0,RUNNING,SOBOL,,,937,1977,1488,0.722909226803109095094157510175,0.299999999999999988897769753748
875,875_0,RUNNING,SOBOL,,,4311,2905,3957,0.354750081820413454281037957116,0.000000000100000000000000003643
876,876_0,RUNNING,SOBOL,,,2524,1180,203,0.919574612481519615414526924724,0.000010000000000000000818030539
877,877_0,RUNNING,SOBOL,,,2235,4022,2752,0.032923294870182875926367671582,0.800000000000000044408920985006
878,878_0,RUNNING,SOBOL,,,1501,364,4541,0.151816689779981972563405179244,0.500000000000000000000000000000
879,879_0,RUNNING,SOBOL,,,3742,4436,2164,0.769962217425927519798278808594,0.000000099999999999999995474811
880,880_0,RUNNING,SOBOL,,,4415,1482,3400,0.453739873087033618315189187342,0.000000000000999999999999999980
881,881_0,RUNNING,SOBOL,,,339,3640,795,0.592377632847055801690316911845,0.100000000000000005551115123126
882,882_0,RUNNING,SOBOL,,,208,737,3584,0.852357043527066760013610746682,0.000000010000000000000000209226
883,883_0,RUNNING,SOBOL,,,4879,4145,972,0.226900993801653377834881553099,0.400000000000000022204460492503
884,884_0,RUNNING,SOBOL,,,3209,2441,4708,0.534840110220015096942347554432,0.900000000000000022204460492503
885,885_0,RUNNING,SOBOL,,,1702,2763,2339,0.420079328380525085506747018371,0.000100000000000000004792173602
886,886_0,RUNNING,SOBOL,,,2064,1603,375,0.273406718418002125936538959650,0.000000999999999999999954748112
887,887_0,RUNNING,SOBOL,,,3027,3195,2922,0.649849091321229921369706516998,0.699999999999999955591079014994
888,888_0,RUNNING,SOBOL,,,3897,220,1668,0.092335082739591595180073113625,0.200000000000000011102230246252
889,889_0,FAILED,SOBOL,,,1019,4898,4139,0.956082128271460551793836657453,0.000000000009999999999999999395
890,890_0,RUNNING,SOBOL,,,1149,59,1127,0.479219092141836888743000599789,0.699999999999999955591079014994
891,891_0,RUNNING,SOBOL,,,3937,4737,3732,0.598364545430988048480003271834,0.000100000000000000004792173602
892,892_0,RUNNING,SOBOL,,,2893,1764,2498,0.157529374506324537641432925739,0.000000001000000000000000062282
893,893_0,FAILED,SOBOL,,,2018,3356,4871,0.795166970681399076781303847383,0.200000000000000011102230246252
894,894_0,FAILED,SOBOL,,,1757,2280,3086,0.894370336968451695724979799706,0.010000000000000000208166817117
895,895_0,FAILED,SOBOL,,,3334,2602,533,0.027211087886244059164120301375,0.000000000009999999999999999395
896,896_0,FAILED,SOBOL,,,4828,899,4288,0.716922791961580485597949063958,0.000000099999999999999995474811
897,897_0,RUNNING,SOBOL,,,88,4307,1821,0.329271340508013987680158152216,0.500000000000000000000000000000
898,898_0,RUNNING,SOBOL,,,621,1320,3809,0.101946087853983041737748749256,0.001000000000000000020816681712
899,899_0,RUNNING,SOBOL,,,4627,3478,1334,0.977388564856722985574322137836,0.800000000000000044408920985006
900,900_0,RUNNING,SOBOL,,,3465,525,2589,0.294987382860854241428683053527,0.400000000000000022204460492503
901,901_0,RUNNING,SOBOL,,,1294,4597,44,0.659734562234953081372168526286,0.000000010000000000000000209226
902,902_0,RUNNING,SOBOL,,,2433,1019,2006,0.524955120766535388021623020904,0.000000000100000000000000003643
903,903_0,RUNNING,SOBOL,,,2810,3860,4377,0.398499145397916421096340400254,0.100000000000000005551115123126
904,904_0,RUNNING,SOBOL,,,4109,2138,642,0.831051088402047777314862742060,0.599999999999999977795539507497
905,905_0,RUNNING,SOBOL,,,645,3065,3250,0.217290470147505410114519008857,0.000010000000000000000818030539
906,906_0,RUNNING,SOBOL,,,660,2140,3951,0.590252036063000584675819482072,0.000000000000999999999999999980
907,907_0,RUNNING,SOBOL,,,4120,3048,1504,0.455999200565740447910201282866,0.100000000000000005551115123126
908,908_0,RUNNING,SOBOL,,,2801,1031,2740,0.771598018569871757499356590415,0.500000000000000000000000000000
909,909_0,RUNNING,SOBOL,,,2427,3854,206,0.150040510443970570575444867245,0.000000099999999999999995474811
910,910_0,RUNNING,SOBOL,,,2988,3123,582,0.829104896903038013356024293898,0.000000000009999999999999999395
911,911_0,RUNNING,SOBOL,,,2098,1138,4828,0.232834520995616911509529245450,0.800000000000000044408920985006
912,912_0,RUNNING,SOBOL,,,180,4587,1451,0.731508219216018940045387353166,0.010000000000000000208166817117
913,913_0,RUNNING,SOBOL,,,4896,1545,3138,0.330387699957936986638884491185,0.000100000000000000004792173602
914,914_0,RUNNING,SOBOL,,,4197,3880,4129,0.437734324935823704283421875516,0.000000099999999999999995474811
915,915_0,RUNNING,SOBOL,,,730,1944,1124,0.621272832777351124988740593835,0.200000000000000011102230246252
916,916_0,RUNNING,SOBOL,,,1389,3507,2597,0.122077752150595186808601511075,0.699999999999999955591079014994
917,917_0,RUNNING,SOBOL,,,3528,436,2150,0.936904715389013320603339707304,0.000000010000000000000000209226
918,918_0,RUNNING,SOBOL,,,3193,4974,3038,0.558531273299828212586248810112,0.800000000000000044408920985006
919,919_0,RUNNING,SOBOL,,,1582,1787,2215,0.375723239170387413032869972085,0.000000000000999999999999999980
920,920_0,RUNNING,SOBOL,,,991,2726,3986,0.874407997963950078812445099175,0.001000000000000000020816681712
921,921_0,RUNNING,SOBOL,,,3775,906,761,0.059825155517086385514868851487,0.100000000000000005551115123126
922,922_0,RUNNING,SOBOL,,,4635,3280,1664,0.170335215954110025249335080844,0.400000000000000022204460492503
923,923_0,RUNNING,SOBOL,,,602,44,3747,0.766849694063887032946524868748,0.000010000000000000000818030539
924,924_0,RUNNING,SOBOL,,,2433,4117,52,0.267650691116228689470091239855,0.000000000100000000000000003643
925,925_0,RUNNING,SOBOL,,,2794,2326,4537,0.669501684086397319539685213385,0.500000000000000000000000000000
926,926_0,RUNNING,SOBOL,,,2598,4309,2462,0.081222356652840971280582493819,0.000010000000000000000818030539
927,927_0,RUNNING,SOBOL,,,2334,2370,2909,0.981692665142938514222237245122,0.010000000000000000208166817117
928,928_0,RUNNING,SOBOL,,,415,3316,812,0.482853601129725584772955926383,0.900000000000000022204460492503
929,929_0,RUNNING,SOBOL,,,4506,242,3817,0.580017821559682511534106197360,0.000000000100000000000000003643
930,930_0,RUNNING,SOBOL,,,3961,2614,3451,0.691017751993611484273571932135,0.000000001000000000000000062282
931,931_0,RUNNING,SOBOL,,,1120,626,1764,0.374810542980208993846247267356,0.599999999999999977795539507497
932,932_0,RUNNING,SOBOL,,,1778,4707,4515,0.874102938061580014839080376987,0.299999999999999988897769753748
933,933_0,RUNNING,SOBOL,,,3292,1663,269,0.191701023651286966975604286745,0.000000099999999999999995474811
934,934_0,RUNNING,SOBOL,,,3738,3708,4850,0.312800407122820589567169236034,0.200000000000000011102230246252
935,935_0,FAILED,SOBOL,,,1503,470,365,0.628277142424136347820251558005,0.001000000000000000020816681712
936,936_0,FAILED,SOBOL,,,911,3926,3434,0.129449376925826059592239403173,0.000000000000999999999999999980
937,937_0,RUNNING,SOBOL,,,4320,2132,1351,0.811607170544564771041962103482,0.800000000000000044408920985006
938,938_0,RUNNING,SOBOL,,,4714,4465,1073,0.919436527267098457905092345754,0.599999999999999977795539507497
939,939_0,RUNNING,SOBOL,,,55,1276,4298,0.018722097985446453649593934188,0.000000001000000000000000062282
940,940_0,RUNNING,SOBOL,,,1887,2847,1903,0.518010332804173190268670623482,0.000000999999999999999954748112
941,941_0,RUNNING,SOBOL,,,2873,1024,2726,0.420115638662129642355580472213,0.400000000000000022204460492503
942,942_0,RUNNING,SOBOL,,,2914,4662,3970,0.211382751267403357076091197086,0.000000010000000000000000209226
943,943_0,RUNNING,SOBOL,,,2005,1474,661,0.854449586857110254811686900211,0.699999999999999955591079014994
944,944_0,RUNNING,SOBOL,,,96,3038,3062,0.355737936928868292429939401700,0.299999999999999988897769753748
945,945_0,RUNNING,SOBOL,,,4832,1219,2312,0.710061977915465880606404880382,0.000000099999999999999995474811
946,946_0,RUNNING,SOBOL,,,4279,3593,110,0.568635433122515632220483894343,0.000100000000000000004792173602
947,947_0,RUNNING,SOBOL,,,793,356,4678,0.494268403552472590511968064675,0.010000000000000000208166817117
948,948_0,RUNNING,SOBOL,,,1462,3804,1603,0.993440522801131042918143521092,0.900000000000000022204460492503
949,949_0,RUNNING,SOBOL,,,3621,2014,3613,0.069442081291228530126602436212,0.000000000009999999999999999395
950,950_0,RUNNING,SOBOL,,,3412,2811,1514,0.432259013121947643920606196843,0.500000000000000000000000000000
951,951_0,RUNNING,SOBOL,,,1821,825,3274,0.505895568979904064477182146220,0.000000000100000000000000003643
952,952_0,RUNNING,SOBOL,,,1240,4898,527,0.007187848808243870422918231355,0.000010000000000000000818030539
953,953_0,RUNNING,SOBOL,,,4004,1858,4690,0.930942169526591922767977393960,0.400000000000000022204460492503
954,954_0,RUNNING,SOBOL,,,4386,4194,2575,0.792199845524504731031356641324,0.100000000000000005551115123126
955,955_0,RUNNING,SOBOL,,,372,2256,2055,0.148888889143243441370856317008,0.000100000000000000004792173602
956,956_0,RUNNING,SOBOL,,,2213,3194,4148,0.648049940383061739979098092590,0.000000000000999999999999999980
957,957_0,RUNNING,SOBOL,,,2554,125,1226,0.292995425684377530650692733616,0.800000000000000044408920985006
958,958_0,RUNNING,SOBOL,,,2681,3396,3301,0.956357745671644776663811171602,0.000000999999999999999954748112
959,959_0,RUNNING,SOBOL,,,2397,157,1292,0.102653458910062903020055102843,0.299999999999999988897769753748
960,960_0,RUNNING,SOBOL,,,489,4238,4990,0.601454333273693908523682694067,0.599999999999999977795539507497
961,961_0,RUNNING,SOBOL,,,4599,2445,422,0.457524091115221354097997163990,0.000000010000000000000000209226
962,962_0,RUNNING,SOBOL,,,3888,4778,1999,0.318289993582293373464153773966,0.000000000100000000000000003643
963,963_0,RUNNING,SOBOL,,,1027,1588,2749,0.743638224324211449811627971940,0.900000000000000022204460492503
964,964_0,FAILED,SOBOL,,,1695,2534,974,0.244323105806484808244505302355,0.010000000000000000208166817117
965,965_0,RUNNING,SOBOL,,,3229,712,4283,0.817583998488262242432256243774,0.000100000000000000004792173602
966,966_0,RUNNING,SOBOL,,,3490,3997,913,0.680899310089647769039800095925,0.299999999999999988897769753748
967,967_0,FAILED,SOBOL,,,1274,2057,3835,0.256281553059816369355417009501,0.000000999999999999999954748112
968,968_0,RUNNING,SOBOL,,,692,3627,2368,0.755086595121771120275866451266,0.000000001000000000000000062282
969,969_0,RUNNING,SOBOL,,,4081,555,2888,0.182069823231548078013020131039,0.500000000000000000000000000000
970,970_0,RUNNING,SOBOL,,,4935,2927,4378,0.040158643160015342066238019925,0.699999999999999955591079014994
971,971_0,RUNNING,SOBOL,,,295,938,215,0.894107050713151663146049941133,0.000000000000999999999999999980
972,972_0,RUNNING,SOBOL,,,2137,4394,3586,0.394780626244843002581319524324,0.001000000000000000020816681712
973,973_0,RUNNING,SOBOL,,,3103,1352,1826,0.539441342115402178158944934694,0.200000000000000011102230246252
974,974_0,RUNNING,SOBOL,,,3069,3778,3707,0.265194150829687724790773017958,0.699999999999999955591079014994
975,975_0,RUNNING,SOBOL,,,2160,1968,1703,0.674826790528371911470628674579,0.000000010000000000000000209226
976,976_0,RUNNING,SOBOL,,,252,3522,4576,0.175654671279713514575604449419,0.000000099999999999999995474811
977,977_0,RUNNING,SOBOL,,,4987,344,13,0.764387502660974882395805707347,0.200000000000000011102230246252
978,978_0,RUNNING,SOBOL,,,4124,2972,2254,0.904107975421473364363578184566,0.100000000000000005551115123126
979,979_0,RUNNING,SOBOL,,,638,1211,2999,0.034931779703125359626270096669,0.000100000000000000004792173602
980,980_0,FAILED,SOBOL,,,1307,4630,721,0.533643429631367349763593210810,0.000000000009999999999999999395
981,981_0,RUNNING,SOBOL,,,3465,1423,4025,0.405428748773410896344415732528,0.900000000000000022204460492503
982,982_0,RUNNING,SOBOL,,,3253,3128,1163,0.097182472802698607883264969587,0.000000000100000000000000003643
983,983_0,RUNNING,SOBOL,,,1661,118,4090,0.966602789312601129445567949006,0.500000000000000000000000000000
984,984_0,RUNNING,SOBOL,,,1080,4162,2111,0.467441738072782775326174942165,0.400000000000000022204460492503
985,985_0,RUNNING,SOBOL,,,3844,2204,2636,0.596386892642825849897292300739,0.000000999999999999999954748112
986,986_0,RUNNING,SOBOL,,,4546,4871,4789,0.736835229191929119707538120565,0.000100000000000000004792173602
987,987_0,RUNNING,SOBOL,,,532,1812,621,0.327933063205331554179622344236,0.100000000000000005551115123126
988,988_0,FAILED,SOBOL,,,2373,2741,3177,0.826640783376991761244312328927,0.800000000000000044408920985006
989,989_0,RUNNING,SOBOL,,,2714,813,1412,0.238152072787284840860166923449,0.000000000000999999999999999980
990,990_0,RUNNING,SOBOL,,,2521,2541,4337,0.512614795606583406595291307895,0.299999999999999988897769753748
991,991_0,RUNNING,SOBOL,,,2237,778,1033,0.422532204736024152857964963914,0.000000999999999999999954748112
992,992_0,FAILED,SOBOL,,,329,4829,2687,0.921847323253750849936238864757,0.000000010000000000000000209226
993,993_0,FAILED,SOBOL,,,4439,1620,1942,0.013320790700614450891015039247,0.599999999999999977795539507497
994,994_0,RUNNING,SOBOL,,,4048,4285,326,0.154260900780558596334657295301,0.900000000000000022204460492503
995,995_0,FAILED,SOBOL,,,1187,2472,4889,0.781855797670781615948953913176,0.000000000100000000000000003643
996,996_0,RUNNING,SOBOL,,,1855,3408,1390,0.283054923307150596567538514137,0.000010000000000000000818030539
997,997_0,RUNNING,SOBOL,,,3389,228,3394,0.653094555336982018900471302914,0.010000000000000000208166817117
998,998_0,RUNNING,SOBOL,,,3645,4440,1725,0.844349661653861383037167342991,0.000000999999999999999954748112
999,999_0,RUNNING,SOBOL,,,1429,1378,3490,0.216510643972083915986814872667,0.400000000000000022204460492503
1000,1000_0,FAILED,SOBOL,,,847,2940,308,0.715837068440392632062696520734,0.500000000000000000000000000000
1001,1001_0,FAILED,SOBOL,,,4236,1009,4476,0.345066962698474533066672620407,0.000000001000000000000000062282
1002,1002_0,FAILED,SOBOL,,,4779,3635,2948,0.485272070737555627495396493032,0.000000000000999999999999999980
1003,1003_0,RUNNING,SOBOL,,,140,622,2423,0.574624187896028204569631725462,0.699999999999999955591079014994
1004,1004_0,RUNNING,SOBOL,,,1982,4048,3778,0.075819145834073425893606668069,0.100000000000000005551115123126
1005,1005_0,RUNNING,SOBOL,,,2948,2088,851,0.984101557595655318522176457918,0.001000000000000000020816681712
1006,1006_0,RUNNING,SOBOL,,,2830,3442,2094,0.633899931645020897619247080002,0.800000000000000044408920985006
1007,1007_0,RUNNING,SOBOL,,,1941,429,2536,0.302220813674852262220582588270,0.000000000009999999999999999395
1008,1008_0,RUNNING,SOBOL,,,22,3848,1187,0.801415894301608200400721671031,0.000100000000000000004792173602
1009,1009_0,RUNNING,SOBOL,,,4738,1892,4187,0.134729541191831225788178016955,0.010000000000000000208166817117
1010,1010_0,RUNNING,SOBOL,,,4062,1870,1473,0.801692164182662980742577474302,0.100000000000000005551115123126
1011,1011_0,RUNNING,SOBOL,,,699,4963,4958,0.427657884396612619770650098872,0.000000099999999999999995474811
1012,1012_0,RUNNING,SOBOL,,,1266,647,532,0.564129318438470361840586519975,0.000000001000000000000000062282
1013,1013_0,RUNNING,SOBOL,,,3371,2515,3393,0.189603898083791133633013714643,0.699999999999999955591079014994
1014,1014_0,RUNNING,SOBOL,,,2522,73,4143,0.116675059041008347127110766905,0.599999999999999977795539507497
1015,1015_0,RUNNING,SOBOL,,,2136,3166,1926,0.740701669104397275589235505322,0.000000000100000000000000003643
1016,1016_0,RUNNING,SOBOL,,,278,2444,2588,0.253369774453341967124231359776,0.000100000000000000004792173602
1017,1017_0,RUNNING,SOBOL,,,4422,4312,996,0.876905267184600267782457194699,0.400000000000000022204460492503
1018,1018_0,RUNNING,SOBOL,,,4921,1153,2833,0.626575847815722175582209274580,0.000010000000000000000818030539
1019,1019_0,RUNNING,SOBOL,,,462,3035,773,0.002549959013238549225544016252,0.100000000000000005551115123126
1020,1020_0,RUNNING,SOBOL,,,2283,1335,3778,0.988881288552656778634286638408,0.900000000000000022204460492503
1021,1021_0,RUNNING,SOBOL,,,2980,4492,2342,0.365346502210944890087773728737,0.000000001000000000000000062282
1022,1022_0,RUNNING,SOBOL,,,3536,2012,280,0.440436923008412140045919613840,0.000000000000999999999999999980
