start_time,end_time,run_time,program_string,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1746065755,1746065768,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1599 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1599,1,0.999,28,0.01,,,1,,i7185,4878173,,,,,
1746065924,1746065937,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1472 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1472,1,0.001,26,0.005,,,1,,i7186,4878205,,,,,
1746066115,1746066128,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1621 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1621,1,0.999,28,0.01,,,1,,i7185,4878300,,,,,
1746066304,1746066317,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1476 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1476,1,0.001,27,0.005,,,1,,i7186,4878348,,,,,
1746066484,1746066510,26,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1643 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1643,1,0.999,28,0.01,,,1,,i7180,4878439,,,,,
1746066686,1746066699,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1492 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1492,1,0.001,27,0.005,,,1,,i7185,4878483,,,,,
1746066886,1746066899,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1611 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1611,1,0.999,28,0.01,,,1,,i7185,4878530,,,,,
1746067105,1746067118,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1489 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1489,1,0.001,27,0.005,,,1,,i7186,4878575,,,,,
1746067346,1746067359,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1570 n_samples 1 confidence 0.01 feature_proportion 0.45946703599648164 n_clusters 27,1570,1,0.4594670359964816,27,0.01,,,1,,i7180,4878659,,,,,
1746067486,1746067499,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3814 n_samples 1 confidence 0.25 feature_proportion 0.001 n_clusters 39,3814,1,0.001,39,0.25,,,1,,i7186,4878773,,,,,
1746067665,1746067678,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1539 n_samples 1 confidence 0.01 feature_proportion 0.7479275382888906 n_clusters 27,1539,1,0.7479275382888906,27,0.01,,,1,,i7184,4878812,,,,,
1746067864,1746067877,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1418 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1418,1,0.001,26,0.005,,,1,,i7181,4878893,,,,,
1746068036,1746068049,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1623 n_samples 1 confidence 0.01 feature_proportion 0.5336124182738375 n_clusters 28,1623,1,0.5336124182738375,28,0.01,,,1,,i7185,4878949,,,,,
1746068216,1746068230,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1491 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1491,1,0.001,27,0.005,,,1,,i7174,4878991,,,,,
1746068394,1746068426,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1565 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 27,1565,1,0.999,27,0.01,,,1,,i7172,4879061,,,,,
1746068585,1746068598,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1471 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1471,1,0.001,27,0.005,,,1,,i7176,4879120,,,,,
1746068746,1746068759,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1601 n_samples 1 confidence 0.01 feature_proportion 0.9361456069677859 n_clusters 28,1601,1,0.936145606967786,28,0.01,,,1,,i7179,4879152,,,,,
1746068936,1746068949,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 3802 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 36,3802,1,0.001,36,0.01,,,1,,i7176,4879198,,,,,
1746069145,1746069158,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1572 n_samples 1 confidence 0.01 feature_proportion 0.2469993065756322 n_clusters 27,1572,1,0.2469993065756322,27,0.01,,,1,,i7178,4879246,,,,,
1746069305,1746069318,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1503 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 28,1503,1,0.999,28,0.005,,,1,,i7180,4879284,,,,,
1746069487,1746069500,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1609 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 27,1609,1,0.001,27,0.01,,,1,,i7181,4879324,,,,,
1746069686,1746069699,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1506 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 28,1506,1,0.999,28,0.005,,,1,,i7181,4879416,,,,,
1746069826,1746069839,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1580 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 27,1580,1,0.001,27,0.01,,,1,,i7185,4879449,,,,,
1746070017,1746070030,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1500 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 27,1500,1,0.999,27,0.01,,,1,,i7185,4879501,,,,,
1746070226,1746070239,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1565 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 27,1565,1,0.001,27,0.01,,,1,,i7185,4879545,,,,,
1746070406,1746070431,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1466 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 28,1466,1,0.999,28,0.005,,,1,,i7163,4879655,,,,,
1746070565,1746070578,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1605 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 27,1605,1,0.001,27,0.01,,,1,,i7169,4879721,,,,,
1746070785,1746070792,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1480 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 28,1480,1,0.999,28,0.005,,,1,,i7182,4879772,,,,,
1746070986,1746071000,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1502 n_samples 1 confidence 0.01 feature_proportion 0.38363423375257344 n_clusters 27,1502,1,0.3836342337525734,27,0.01,,,1,,i7170,4879818,,,,,
1746071185,1746071198,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1521 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1521,1,0.001,27,0.005,,,1,,i7158,4879913,,,,,
1746071386,1746071399,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1614 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1614,1,0.999,28,0.01,,,1,,i7169,4879955,,,,,
1746071545,1746071558,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1499 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 27,1499,1,0.001,27,0.01,,,1,,i7175,4879990,,,,,
1746071746,1746071758,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1501 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 27,1501,1,0.999,27,0.005,,,1,,i7175,4880028,,,,,
1746071935,1746071967,32,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1588 n_samples 1 confidence 0.01 feature_proportion 0.001 n_clusters 27,1588,1,0.001,27,0.01,,,1,,i7156,4880101,,,,,
1746072145,1746072158,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1473 n_samples 1 confidence 0.005 feature_proportion 0.999 n_clusters 27,1473,1,0.999,27,0.005,,,1,,i7182,4880160,,,,,
1746072367,1746072380,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1583 n_samples 1 confidence 0.01 feature_proportion 0.6034386504171021 n_clusters 27,1583,1,0.6034386504171021,27,0.01,,,1,,i7168,4880203,,,,,
1746072546,1746072566,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1511 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1511,1,0.001,27,0.005,,,1,,i7181,4880235,,,,,
1746072726,1746072739,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1593 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1593,1,0.999,28,0.01,,,1,,i7182,4880270,,,,,
1746072927,1746072940,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1428 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1428,1,0.001,26,0.005,,,1,,i7181,4880307,,,,,
1746073126,1746073132,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1645 n_samples 1 confidence 0.01 feature_proportion 0.9045694779130359 n_clusters 28,1645,1,0.904569477913036,28,0.01,,,1,,i7182,4880344,,,,,
1746073317,1746073361,44,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1419 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1419,1,0.001,26,0.005,,,1,,i7176,4880385,,,,,
1746073525,1746073538,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1623 n_samples 1 confidence 0.01 feature_proportion 0.9232891600833266 n_clusters 28,1623,1,0.9232891600833266,28,0.01,,,1,,i7182,4880421,,,,,
1746073727,1746073740,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1493 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1493,1,0.001,27,0.005,,,1,,i7185,4880461,,,,,
1746073926,1746073939,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1617 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1617,1,0.999,28,0.01,,,1,,i7185,4880502,,,,,
1746074126,1746074139,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1426 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1426,1,0.001,26,0.005,,,1,,i7185,4880550,,,,,
1746074326,1746074339,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1612 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1612,1,0.999,28,0.01,,,1,,i7185,4880595,,,,,
1746074506,1746074519,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1435 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1435,1,0.001,26,0.005,,,1,,i7185,4880633,,,,,
1746074665,1746074678,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1587 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1587,1,0.999,28,0.01,,,1,,i7186,4880669,,,,,
1746074906,1746074919,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1557 n_samples 1 confidence 0.01 feature_proportion 0.5247163654773438 n_clusters 27,1557,1,0.5247163654773438,27,0.01,,,1,,i7184,4880721,,,,,
1746075066,1746075079,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1441 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1441,1,0.001,26,0.005,,,1,,i7186,4880754,,,,,
1746075266,1746075279,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1587 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1587,1,0.999,28,0.01,,,1,,i7185,4880794,,,,,
1746075466,1746075479,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1476 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1476,1,0.001,26,0.005,,,1,,i7186,4880834,,,,,
1746075626,1746075638,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1610 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1610,1,0.999,28,0.01,,,1,,i7186,4880880,,,,,
1746075827,1746075840,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1487 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 27,1487,1,0.001,27,0.005,,,1,,i7184,4880983,,,,,
1746076027,1746076040,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1618 n_samples 1 confidence 0.01 feature_proportion 0.9041301101144663 n_clusters 28,1618,1,0.9041301101144664,28,0.01,,,1,,i7185,4881025,,,,,
1746076248,1746076261,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1478 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1478,1,0.001,26,0.005,,,1,,i7185,4881067,,,,,
1746076427,1746076440,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1647 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1647,1,0.999,28,0.01,,,1,,i7183,4881108,,,,,
1746076627,1746076640,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1463 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1463,1,0.001,26,0.005,,,1,,i7183,4881151,,,,,
1746076827,1746076840,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1585 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 27,1585,1,0.999,27,0.01,,,1,,i7180,4881241,,,,,
1746077036,1746077049,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1487 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1487,1,0.001,26,0.005,,,1,,i7179,4881285,,,,,
1746077213,1746077226,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1620 n_samples 1 confidence 0.01 feature_proportion 0.999 n_clusters 28,1620,1,0.999,28,0.01,,,1,,i7185,4881317,,,,,
1746077393,1746077406,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier CSDDM recent_samples_size 1439 n_samples 1 confidence 0.005 feature_proportion 0.001 n_clusters 26,1439,1,0.001,26,0.005,,,1,,i7179,4881358,,,,,
