start_time,end_time,run_time,program_string,recent_samples_size,n_samples,n_clusters,threshold,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,REQLABELS
1745770804,1745770817,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3032 n_samples 1 n_clusters 10 threshold 0.999,3032,1,10,0.999,,,1,,i7181,4795282,,,,,
1745771124,1745771137,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3318 n_samples 1 n_clusters 6 threshold 0.001,3318,1,6,0.001,,,1,,i7181,4795359,,,,,
1745771465,1745771478,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2961 n_samples 1 n_clusters 10 threshold 0.999,2961,1,10,0.999,,,1,,i7181,4795433,,,,,
1745771765,1745771778,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3257 n_samples 1 n_clusters 7 threshold 0.999,3257,1,7,0.999,,,1,,i7180,4795509,,,,,
1745772125,1745772139,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3279 n_samples 1 n_clusters 7 threshold 0.001,3279,1,7,0.001,,,1,,i7179,4795584,,,,,
1745772505,1745772518,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3063 n_samples 1 n_clusters 10 threshold 0.999,3063,1,10,0.999,,,1,,i7181,4795677,,,,,
1745772882,1745772907,25,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2764 n_samples 1 n_clusters 10 threshold 0.999,2764,1,10,0.999,,,1,,i7168,4795900,,,,,
1745773253,1745773266,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3154 n_samples 1 n_clusters 10 threshold 0.999,3154,1,10,0.999,,,1,,i7163,4796312,,,,,
1745773593,1745773612,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2813 n_samples 1 n_clusters 10 threshold 0.999,2813,1,10,0.999,,,1,,i7160,4796671,,,,,
1745773994,1745774013,19,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3319 n_samples 1 n_clusters 7 threshold 0.001,3319,1,7,0.001,,,1,,i7157,4797085,,,,,
1745774305,1745774319,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2937 n_samples 1 n_clusters 10 threshold 0.999,2937,1,10,0.999,,,1,,i7155,4797430,,,,,
1745774898,1745774911,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3008 n_samples 1 n_clusters 10 threshold 0.999,3008,1,10,0.999,,,1,,i7169,4799254,,,,,
1745775259,1745775272,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3060 n_samples 1 n_clusters 10 threshold 0.001,3060,1,10,0.001,,,1,,i7172,4799343,,,,,
1745775579,1745775592,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2992 n_samples 1 n_clusters 10 threshold 0.999,2992,1,10,0.999,,,1,,i7181,4799432,,,,,
1745775895,1745775908,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3296 n_samples 1 n_clusters 8 threshold 0.001,3296,1,8,0.001,,,1,,i7174,4799503,,,,,
1745774598,1745775961,1363,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3064 n_samples 2588 n_clusters 10 threshold 0.999,3064,2588,10,0.999,0.15,1347.0,0,,i7169,4799180,1347.0,949.19140625,749.4608804744526,-1.0,0.9935774277516984
1745778355,1745778368,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3044 n_samples 1 n_clusters 10 threshold 0.999,3044,1,10,0.999,,,1,,i7175,4800056,,,,,
1745778710,1745778723,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3302 n_samples 1 n_clusters 7 threshold 0.001,3302,1,7,0.001,,,1,,i7180,4800193,,,,,
1745779015,1745779028,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2977 n_samples 1 n_clusters 10 threshold 0.999,2977,1,10,0.999,,,1,,i7176,4800346,,,,,
1745779331,1745779344,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3305 n_samples 1 n_clusters 7 threshold 0.001,3305,1,7,0.001,,,1,,i7176,4800447,,,,,
1745779645,1745779658,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3036 n_samples 1 n_clusters 10 threshold 0.999,3036,1,10,0.999,,,1,,i7174,4800526,,,,,
1745779991,1745780004,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 5000 n_samples 1 n_clusters 10 threshold 0.999,5000,1,10,0.999,,,1,,i7175,4801112,,,,,
1745780331,1745780344,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3017 n_samples 1 n_clusters 10 threshold 0.999,3017,1,10,0.999,,,1,,i7174,4801198,,,,,
1745780690,1745780703,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3321 n_samples 1 n_clusters 7 threshold 0.999,3321,1,7,0.999,,,1,,i7173,4801279,,,,,
1745781055,1745781068,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2898 n_samples 1 n_clusters 10 threshold 0.999,2898,1,10,0.999,,,1,,i7172,4801369,,,,,
1745781416,1745781429,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3316 n_samples 1 n_clusters 8 threshold 0.001,3316,1,8,0.001,,,1,,i7164,4802064,,,,,
1745781792,1745781805,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2990 n_samples 1 n_clusters 10 threshold 0.999,2990,1,10,0.999,,,1,,i7171,4802242,,,,,
1745782191,1745782204,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3305 n_samples 1 n_clusters 7 threshold 0.001,3305,1,7,0.001,,,1,,i7169,4802329,,,,,
1745782585,1745782598,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3009 n_samples 1 n_clusters 10 threshold 0.999,3009,1,10,0.999,,,1,,i7183,4802897,,,,,
1745783276,1745783289,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3290 n_samples 1 n_clusters 8 threshold 0.001,3290,1,8,0.001,,,1,,i7164,4803305,,,,,
1745784059,1745784072,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3005 n_samples 1 n_clusters 10 threshold 0.999,3005,1,10,0.999,,,1,,i7185,4803509,,,,,
1745784448,1745784461,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3297 n_samples 1 n_clusters 7 threshold 0.001,3297,1,7,0.001,,,1,,i7164,4803662,,,,,
1745784852,1745784865,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2965 n_samples 1 n_clusters 10 threshold 0.999,2965,1,10,0.999,,,1,,i7174,4804690,,,,,
1745785288,1745785302,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3317 n_samples 1 n_clusters 8 threshold 0.001,3317,1,8,0.001,,,1,,i7172,4804784,,,,,
1745791587,1745791601,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3028 n_samples 1 n_clusters 10 threshold 0.999,3028,1,10,0.999,,,1,,i7180,4807919,,,,,
1745791973,1745791986,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3313 n_samples 1 n_clusters 8 threshold 0.001,3313,1,8,0.001,,,1,,i7180,4808010,,,,,
1745792336,1745792356,20,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3027 n_samples 1 n_clusters 10 threshold 0.999,3027,1,10,0.999,,,1,,i7173,4808093,,,,,
1745792730,1745792743,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2825 n_samples 1 n_clusters 10 threshold 0.001,2825,1,10,0.001,,,1,,i7184,4808182,,,,,
1745793113,1745793127,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3066 n_samples 1 n_clusters 10 threshold 0.999,3066,1,10,0.999,,,1,,i7173,4808270,,,,,
1745793854,1745793867,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3072 n_samples 1 n_clusters 10 threshold 0.999,3072,1,10,0.999,,,1,,i7184,4808449,,,,,
1745794213,1745794226,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2024 n_samples 1 n_clusters 10 threshold 0.999,2024,1,10,0.999,,,1,,i7181,4808535,,,,,
1745794613,1745794626,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2990 n_samples 1 n_clusters 10 threshold 0.999,2990,1,10,0.999,,,1,,i7179,4808626,,,,,
1745794993,1745795006,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3258 n_samples 1 n_clusters 8 threshold 0.999,3258,1,8,0.999,,,1,,i7176,4808712,,,,,
1745795893,1745795906,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3066 n_samples 1 n_clusters 10 threshold 0.999,3066,1,10,0.999,,,1,,i7173,4808939,,,,,
1745796234,1745796247,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3287 n_samples 1 n_clusters 7 threshold 0.001,3287,1,7,0.001,,,1,,i7171,4809023,,,,,
1745795413,1745796407,994,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 560 n_samples 205 n_clusters 2 threshold 0.991682262509445,560,205,2,0.991682262509445,0.42,981.0,0,,i7174,4808821,981.0,862.7109375,755.1398514851485,-1.0,0.9999526558490542
1745796628,1745796641,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3014 n_samples 1 n_clusters 10 threshold 0.999,3014,1,10,0.999,,,1,,i7180,4809107,,,,,
1745797094,1745797107,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3269 n_samples 1 n_clusters 7 threshold 0.999,3269,1,7,0.999,,,1,,i7180,4809208,,,,,
1745797453,1745797466,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2913 n_samples 1 n_clusters 10 threshold 0.999,2913,1,10,0.999,,,1,,i7175,4809294,,,,,
1745797768,1745797781,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3306 n_samples 1 n_clusters 6 threshold 0.001,3306,1,6,0.001,,,1,,i7171,4809365,,,,,
1745798154,1745798167,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2976 n_samples 1 n_clusters 10 threshold 0.999,2976,1,10,0.999,,,1,,i7173,4809460,,,,,
1745798536,1745798550,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3304 n_samples 1 n_clusters 7 threshold 0.001,3304,1,7,0.001,,,1,,i7185,4809551,,,,,
1745798934,1745798947,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3013 n_samples 1 n_clusters 10 threshold 0.999,3013,1,10,0.999,,,1,,i7180,4809665,,,,,
1745801114,1745801127,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3042 n_samples 1 n_clusters 10 threshold 0.999,3042,1,10,0.999,,,1,,i7179,4810200,,,,,
1745801415,1745801428,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2754 n_samples 1 n_clusters 10 threshold 0.999,2754,1,10,0.999,,,1,,i7184,4810273,,,,,
1745801754,1745801767,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3132 n_samples 1 n_clusters 10 threshold 0.999,3132,1,10,0.999,,,1,,i7179,4810355,,,,,
1745802073,1745802080,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2027 n_samples 1 n_clusters 10 threshold 0.999,2027,1,10,0.999,,,1,,i7175,4810427,,,,,
1745802413,1745802420,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3088 n_samples 1 n_clusters 10 threshold 0.999,3088,1,10,0.999,,,1,,i7174,4810503,,,,,
1745802691,1745802704,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3284 n_samples 1 n_clusters 8 threshold 0.001,3284,1,8,0.001,,,1,,i7185,4810581,,,,,
1745803014,1745803027,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3040 n_samples 1 n_clusters 10 threshold 0.999,3040,1,10,0.999,,,1,,i7173,4810649,,,,,
1745803435,1745803448,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3289 n_samples 1 n_clusters 7 threshold 0.001,3289,1,7,0.001,,,1,,i7174,4810740,,,,,
1745803854,1745803867,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2995 n_samples 1 n_clusters 10 threshold 0.999,2995,1,10,0.999,,,1,,i7169,4810836,,,,,
1745804254,1745804267,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2928 n_samples 1 n_clusters 10 threshold 0.001,2928,1,10,0.001,,,1,,i7173,4810925,,,,,
1745804669,1745804682,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3016 n_samples 1 n_clusters 10 threshold 0.999,3016,1,10,0.999,,,1,,i7171,4811023,,,,,
1745805114,1745805127,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3329 n_samples 1 n_clusters 7 threshold 0.001,3329,1,7,0.001,,,1,,i7171,4811121,,,,,
1745805594,1745805601,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 3003 n_samples 1 n_clusters 10 threshold 0.999,3003,1,10,0.999,,,1,,i7175,4811228,,,,,
1745806135,1745806149,14,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python /data/horse/ws/s4122485-compPerfDD/benchmark/dfki/benchmarkdd/main.py 1 1 0 SensorStream 2000 HoeffdingTreeClassifier SPLL recent_samples_size 2748 n_samples 1 n_clusters 10 threshold 0.999,2748,1,10,0.999,,,1,,i7184,4811348,,,,,
