start_time,end_time,run_time,program_string,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,approximation_type,subset_bound,ACCURACY,RUNTIME,exit_code,signal,hostname,OO_Info_SLURM_JOB_ID
1747748732,1747748745,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3545 batch_size 136 detection_buf_size 4920 overlap 0.049324928652495145 alpha 0.7899735965952277 gamma 0.6589977189814672 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2606,3545,136,4920,0.0493249286524951,0.7899735965952277,0.6589977189814672,str\(\'ks-test\'\),str\(\'bounded\'\),2606,,,1,,i7181,5175430
1747748763,1747748769,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4569 batch_size 2741 detection_buf_size 1813 overlap 0.8877833585478365 alpha 0.6886927944198251 gamma 4.054524800166488 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4223,4569,2741,1813,0.8877833585478365,0.6886927944198251,4.054524800166488,str\(\'t-test\'\),str\(\'bounded\'\),4223,,,1,,i7184,5175435
1747748853,1747748859,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1445 batch_size 2182 detection_buf_size 3569 overlap 0.4176934447083622 alpha 0.3628004605099559 gamma 5.4693649726770825 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2467,1445,2182,3569,0.4176934447083622,0.3628004605099559,5.4693649726770825,str\(\'ks-test\'\),str\(\'full\'\),2467,,,1,,i7181,5175471
1747748883,1747748895,12,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2222 batch_size 3339 detection_buf_size 3937 overlap 0.2647247754242271 alpha 0.3988180877137929 gamma 7.6798438651328915 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 4716,2222,3339,3937,0.2647247754242271,0.3988180877137929,7.6798438651328915,str\(\'t-test\'\),str\(\'bounded\'\),4716,,,1,,i7182,5175478
1747748913,1747748926,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4095 batch_size 1428 detection_buf_size 702 overlap 0.789421664699912 alpha 0.5414692257065326 gamma 1.8513647937653586 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 1701,4095,1428,702,0.789421664699912,0.5414692257065326,1.8513647937653583,str\(\'ks-test\'\),str\(\'full\'\),1701,,,1,,i7181,5175491
1747749003,1747749010,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2758 batch_size 3823 detection_buf_size 2598 overlap 0.14573527342826129 alpha 0.9391236587632448 gamma 3.448031938236207 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 201,2758,3823,2598,0.1457352734282612,0.9391236587632448,3.448031938236207,str\(\'t-test\'\),str\(\'full\'\),201,,,1,,i7184,5175514
1747749063,1747749076,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 882 batch_size 632 detection_buf_size 2159 overlap 0.6743936863671989 alpha 0.11034848740883171 gamma 7.0129923146069055 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 3363,882,632,2159,0.6743936863671989,0.1103484874088317,7.0129923146069055,str\(\'ks-test\'\),str\(\'bounded\'\),3363,,,1,,i7184,5175536
1747749905,1747749911,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2515 batch_size 848 detection_buf_size 621 overlap 0.9673098043855279 alpha 0.27003735274635254 gamma 8.068646479626185 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 825,2515,848,621,0.967309804385528,0.2700373527463525,8.068646479626185,str\(\'t-test\'\),str\(\'bounded\'\),825,,,1,,i7179,5175881
1747749905,1747749911,6,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 642 batch_size 3917 detection_buf_size 4800 overlap 0.4932602704167366 alpha 0.6624321430828423 gamma 1.4577180354604498 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2741,642,3917,4800,0.4932602704167366,0.6624321430828423,1.4577180354604498,str\(\'ks-test\'\),str\(\'full\'\),2741,,,1,,i7179,5175880
1747749935,1747749948,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4304 batch_size 3160 detection_buf_size 3610 overlap 0.09753301396779716 alpha 0.24669005545042455 gamma 7.249126939369367 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 2334,4304,3160,3610,0.0975330139677971,0.2466900554504245,7.249126939369367,str\(\'ks-test\'\),str\(\'bounded\'\),2334,,,1,,i7184,5175883
1747749935,1747749948,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 2428 batch_size 1292 detection_buf_size 1615 overlap 0.5676215001568198 alpha 0.8262088791485875 gamma 3.216741531783715 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4085,2428,1292,1615,0.5676215001568198,0.8262088791485875,3.216741531783715,str\(\'t-test\'\),str\(\'full\'\),4085,,,1,,i7179,5175890
1747749971,1747749984,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3604 batch_size 4653 detection_buf_size 1893 overlap 0.868825105810538 alpha 0.49913441813364623 gamma 5.238131482968107 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3225,3604,4653,1893,0.868825105810538,0.4991344181336462,5.238131482968107,str\(\'ks-test\'\),str\(\'full\'\),3225,,,1,,i7179,5175903
1747749972,1747749985,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1330 batch_size 2646 detection_buf_size 890 overlap 0.7187651637159288 alpha 0.9109289035536349 gamma 1.0477815598892048 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1841,1330,2646,890,0.7187651637159288,0.9109289035536348,1.0477815598892048,str\(\'ks-test\'\),str\(\'bounded\'\),1841,,,1,,i7183,5175894
1747749974,1747749987,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4456 batch_size 1965 detection_buf_size 3906 overlap 0.1940668467897922 alpha 0.023416980404406786 gamma 9.415650684670545 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4851,4456,1965,3906,0.1940668467897922,0.0234169804044067,9.415650684670544,str\(\'t-test\'\),str\(\'full\'\),4851,,,1,,i7181,5175897
1747749995,1747750002,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 480 batch_size 271 detection_buf_size 2708 overlap 0.3401690722890198 alpha 0.5757704043872655 gamma 4.29067879450135 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 68,480,271,2708,0.3401690722890198,0.5757704043872655,4.29067879450135,str\(\'t-test\'\),str\(\'bounded\'\),68,,,1,,i7182,5175907
1747750025,1747750032,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 95 batch_size 3522 detection_buf_size 2460 overlap 0.18608901337720454 alpha 0.3333700561746955 gamma 2.88954430792667 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1469,95,3522,2460,0.1860890133772045,0.3333700561746955,2.88954430792667,str\(\'ks-test\'\),str\(\'bounded\'\),1469,,,1,,i7182,5175917
1747750115,1747750122,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1725 batch_size 1229 detection_buf_size 4277 overlap 0.7510780770350247 alpha 0.1853061004653573 gamma 2.4585213429192083 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 440,1725,1229,4277,0.7510780770350247,0.1853061004653573,2.4585213429192083,str\(\'t-test\'\),str\(\'bounded\'\),440,,,1,,i7179,5175953
1747750115,1747750122,7,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3219 batch_size 1713 detection_buf_size 2962 overlap 0.6515800487138331 alpha 0.7257638947442174 gamma 6.336211427716539 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 4636,3219,1713,2962,0.6515800487138331,0.7257638947442174,6.336211427716539,str\(\'t-test\'\),str\(\'full\'\),4636,,,1,,i7184,5175944
1747750116,1747750129,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 4851 batch_size 4318 detection_buf_size 949 overlap 0.28942667598649857 alpha 0.7648258759304881 gamma 8.327480436657556 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 3440,4851,4318,949,0.2894266759864985,0.7648258759304881,8.327480436657556,str\(\'ks-test\'\),str\(\'full\'\),3440,,,1,,i7183,5175946
1747750146,1747750159,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1876 batch_size 4916 detection_buf_size 3239 overlap 0.909863183869049 alpha 0.08486568528600037 gamma 4.627487200183794 statistical_test str\(\'ks-test\'\) approximation_type str\(\'full\'\) subset_bound 2996,1876,4916,3239,0.909863183869049,0.0848656852860003,4.627487200183794,str\(\'ks-test\'\),str\(\'full\'\),2996,,,1,,i7183,5175958
1747750146,1747750159,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3752 batch_size 476 detection_buf_size 1556 overlap 0.3780678064897656 alpha 0.9723766566682607 gamma 6.16096034177579 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1236,3752,476,1556,0.3780678064897656,0.9723766566682608,6.16096034177579,str\(\'t-test\'\),str\(\'bounded\'\),1236,,,1,,i7181,5175960
1747750176,1747750189,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3057 batch_size 2871 detection_buf_size 4546 overlap 0.5609875691384077 alpha 0.5123739028293639 gamma 9.166732458741404 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 1923,3057,2871,4546,0.5609875691384077,0.5123739028293639,9.166732458741404,str\(\'ks-test\'\),str\(\'bounded\'\),1923,,,1,,i7184,5175967
1747750236,1747750249,13,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main.py 1 1 0 ForestCovertype 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1184 batch_size 2209 detection_buf_size 54 overlap 0.02535684042237699 alpha 0.435736964808777 gamma 0.05658705030847341 statistical_test str\(\'t-test\'\) approximation_type str\(\'full\'\) subset_bound 3830,1184,2209,54,0.0253568404223769,0.435736964808777,0.0565870503084734,str\(\'t-test\'\),str\(\'full\'\),3830,,,1,,i7178,5175994
