trial_index,start_time,end_time,run_time,program_string,exit_code,signal,hostname,OO_Info_runtime,OO_Info_peak_memory,OO_Info_mean_memory,OO_Info_lpd,OO_Info_accuracy,OO_Info_portion_req_label,OO_Info_SLURM_JOB_ID,arm_name,trial_status,generation_node,RUNTIME,MTR,recent_samples_size,batch_size,detection_buf_size,overlap,alpha,gamma,statistical_test,subset_bound,approximation_type
1097,,,,,,,,,,,,,,,1097_0,FAILED,SOBOL,,,330,4724,2137,0.341354891208931809920557043370,0.876297981303185258283861003292,2.072028847928158779012619561399,str\(\'ks-test\'\),2,str\(\'bounded\'\)
1098,,,,,,,,,,,,,,,1098_0,FAILED,SOBOL,,,2816,1489,3404,0.554307910550385751768942554918,0.207571368843317033414663796975,8.021462536499836204484381596558,str\(\'t-test\'\),48,str\(\'bounded\'\)
1099,,,,,,,,,,,,,,,1099_0,FAILED,SOBOL,,,2559,2874,2444,0.984822427198290828442850397551,0.809133286535739904010711143201,9.682122846332378074407642998267,str\(\'ks-test\'\),36,str\(\'bounded\'\)
1100,,,,,,,,,,,,,,,1100_0,FAILED,SOBOL,,,40,915,3715,0.152986509906128054225860068982,0.107010899972170586691433413762,0.606814004979096432990104403871,str\(\'t-test\'\),14,str\(\'bounded\'\)
1101,,,,,,,,,,,,,,,1101_0,FAILED,SOBOL,,,1741,3875,1013,0.616611799430102136554410208191,0.417482679445296545051036218865,3.790062110581435383949155948358,str\(\'ks-test\'\),5,str\(\'bounded\'\)
1102,,,,,,,,,,,,,,,1102_0,FAILED,SOBOL,,,4255,2413,4706,0.278914386590942753318955737996,0.744380397148430295040100190818,5.991057967695407882047220482491,str\(\'t-test\'\),46,str\(\'bounded\'\)
1103,,,,,,,,,,,,,,,1103_0,FAILED,SOBOL,,,4395,4599,3031,0.497315878661349408673686411930,0.543164211140945596412166196387,8.151259996741078595050566946156,str\(\'ks-test\'\),8,str\(\'bounded\'\)
1104,,,,,,,,,,,,,,,1104_0,FAILED,SOBOL,,,1914,1692,1720,0.647893998384475700014206722699,0.372950234508141853506657525941,1.600690324981696832651323347818,str\(\'t-test\'\),42,str\(\'bounded\'\)
1105,,,,,,,,,,,,,,,1105_0,FAILED,SOBOL,,,1150,3715,4179,0.121772834455594419766910618819,0.182471605522558089074180998068,2.752812252084724686795880188583,str\(\'ks-test\'\),28,str\(\'bounded\'\)
1106,,,,,,,,,,,,,,,1106_0,FAILED,SOBOL,,,3636,76,445,0.766474237795919166593705540436,0.979359350794926308836352291110,7.428570206076838822184527089121,str\(\'t-test\'\),25,str\(\'bounded\'\)
1107,,,,,,,,,,,,,,,1107_0,FAILED,SOBOL,,,3536,3504,3533,0.356152605252340437314018117831,0.480340402824804169057415492716,1.524479913575574663298084487906,str\(\'t-test\'\),26,str\(\'bounded\'\)
1108,,,,,,,,,,,,,,,1108_0,FAILED,SOBOL,,,1055,287,2343,0.506725148215889875658035634842,0.681513395899906782027244389610,8.725620032466947506577525928151,str\(\'ks-test\'\),23,str\(\'bounded\'\)
1109,,,,,,,,,,,,,,,1109_0,FAILED,SOBOL,,,2166,4495,4885,0.229736602237448100938266293269,0.871992084370926012759639434080,6.948500038200990047698724083602,str\(\'t-test\'\),9,str\(\'bounded\'\)
1110,,,,,,,,,,,,,,,1110_0,FAILED,SOBOL,,,4652,1797,1118,0.874447389405220709690524927282,0.044145203685387969516629169675,2.872048127043992149509676892194,str\(\'ks-test\'\),43,str\(\'bounded\'\)
1111,,,,,,,,,,,,,,,1111_0,RUNNING,SOBOL,,,4199,3966,1620,0.843225148051977124730171908595,0.245330877382308243372932565762,0.019180727645754815785528180072,str\(\'t-test\'\),5,str\(\'bounded\'\)
1112,,,,,,,,,,,,,,,1112_0,RUNNING,SOBOL,,,1680,2323,2848,0.011398882271721959974497551116,0.916494128532707730272477419931,9.693794419860466859972802922130,str\(\'ks-test\'\),46,str\(\'bounded\'\)
1113,,,,,,,,,,,,,,,1113_0,RUNNING,SOBOL,,,257,3092,551,0.725131399121135444829633343033,0.606022408545017210457217515795,5.885706779595465398813303181669,str\(\'t-test\'\),37,str\(\'bounded\'\)
1114,,,,,,,,,,,,,,,1114_0,FAILED,SOBOL,,,2771,696,4356,0.387428141837939610248042754392,0.310083707284182330532473770290,4.335280177639798004918247897876,str\(\'ks-test\'\),15,str\(\'bounded\'\)
1115,,,,,,,,,,,,,,,1115_0,FAILED,SOBOL,,,3106,4936,242,0.073806997070088989354452735370,0.706613159220665698612151572888,3.299524365035817030644693659269,str\(\'t-test\'\),2,str\(\'bounded\'\)
1116,,,,,,,,,,,,,,,1116_0,FAILED,SOBOL,,,625,1277,4052,0.780892676420509856960450179031,0.377279033333063118504924204899,6.726016976319254325744623201899,str\(\'ks-test\'\),49,str\(\'bounded\'\)
1117,,,,,,,,,,,,,,,1117_0,FAILED,SOBOL,,,1345,3320,1302,0.449691721899434904141656943466,0.068751022256910807040064526063,7.604863179454580901506233203690,str\(\'t-test\'\),33,str\(\'bounded\'\)
1118,1754569365.000000000000000000000000000000,1754569409.000000000000000000000000000000,44.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 3831 batch_size 393 detection_buf_size 2534 overlap 0.6626388967968524 alpha 0.7694113795049489 gamma 2.3035575839318336 statistical_test str\(\'ks-test\'\) approximation_type str\(\'bounded\'\) subset_bound 17,0.000000000000000000000000000000,,i7120,10.000000000000000000000000000000,554.085937500000000000000000000000,553.085937500000000000000000000000,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5777592.000000000000000000000000000000,1118_0,COMPLETED,SOBOL,10.000000000000000000000000000000,0.000000000000000000000000000000,3831,393,2534,0.662638896796852394643906336569,0.769411379504948866880909008614,2.303557583931833629975471922080,str\(\'ks-test\'\),17,str\(\'bounded\'\)
1119,,,,,,,,,,,,,,,1119_0,FAILED,SOBOL,,,4942,2596,4579,0.569171095751225930570171840372,0.939155942624434803001065574790,4.493530049771070622455226839520,str\(\'t-test\'\),30,str\(\'bounded\'\)
1120,,,,,,,,,,,,,,,1120_0,FAILED,SOBOL,,,2423,1115,806,0.293843213969841587918097047805,0.144704605536535385601482062157,5.444041249593720266375385108404,str\(\'ks-test\'\),21,str\(\'bounded\'\)
1121,,,,,,,,,,,,,,,1121_0,FAILED,SOBOL,,,765,4095,3217,0.936794487018138166689595891512,0.333228089535608895666030093707,8.978949864756316401326330378652,str\(\'t-test\'\),11,str\(\'bounded\'\)
1122,,,,,,,,,,,,,,,1122_0,FAILED,SOBOL,,,3279,2116,2022,0.167343321619555368551246488096,0.504904095483943771149881740712,1.154126947166398187150093690434,str\(\'ks-test\'\),39,str\(\'bounded\'\)
1123,,,,,,,,,,,,,,,1123_0,FAILED,SOBOL,,,3233,4737,3358,0.792963688706979197284852034500,0.837482089504599569451670504350,4.101974870042876197828718431992,str\(\'ks-test\'\),43,str\(\'bounded\'\)
1124,,,,,,,,,,,,,,,1124_0,FAILED,SOBOL,,,732,1552,2047,0.069319180663675067366469306762,0.012376301404088733970620950231,5.649994281139225194010577979498,str\(\'t-test\'\),8,str\(\'bounded\'\)
1125,,,,,,,,,,,,,,,1125_0,FAILED,SOBOL,,,2469,3277,4476,0.665977462025359234765176097426,0.449552043590694672126062414463,9.926784450417384775278151209932,str\(\'ks-test\'\),24,str\(\'bounded\'\)
1126,,,,,,,,,,,,,,,1126_0,FAILED,SOBOL,,,4974,512,743,0.438405419170856458510598940848,0.653831600330770035256477967778,0.254579141035676026483258738153,str\(\'t-test\'\),27,str\(\'bounded\'\)
1127,,,,,,,,,,,,,,,1127_0,FAILED,SOBOL,,,3877,2712,1521,0.282500756990164525461750599789,0.573217747719958370389292667824,3.107489451486617593189976105350,str\(\'ks-test\'\),15,str\(\'bounded\'\)
1128,1754569757.000000000000000000000000000000,1754569782.000000000000000000000000000000,25.000000000000000000000000000000,module load GCCcore/10.3.0 Python && source /data/horse/ws/s4122485-compPerfDD/benchmark/venv/bin/activate && python main_mtr.py 1 1 SineClustersPre 2000 HoeffdingTreeClassifier SlidShaps recent_samples_size 1378 batch_size 1079 detection_buf_size 2793 overlap 0.572442085525021 alpha 0.2766089987959713 gamma 7.181466229284183 statistical_test str\(\'t-test\'\) approximation_type str\(\'bounded\'\) subset_bound 37,0.000000000000000000000000000000,,i7047,4.000000000000000000000000000000,554.320312500000000000000000000000,552.986979166666628771054092794657,-1.000000000000000000000000000000,0.330000000000000015543122344752,0.000000000000000000000000000000,5777617.000000000000000000000000000000,1128_0,COMPLETED,SOBOL,4.000000000000000000000000000000,0.000000000000000000000000000000,1378,1079,2793,0.572442085525020960545816706144,0.276608998795971283701788934195,7.181466229284183100389782339334,str\(\'t-test\'\),37,str\(\'bounded\'\)
1129,,,,,,,,,,,,,,,1129_0,FAILED,SOBOL,,,579,4367,61,0.162786026224493979297491819125,0.216734673557803042553970840345,8.489883694536983327338930394035,str\(\'ks-test\'\),45,str\(\'bounded\'\)
1130,,,,,,,,,,,,,,,1130_0,RUNNING,SOBOL,,,3074,1924,3755,0.948815055655315542360028757685,0.886618753621354671601295649452,1.291217517031356676326936394616,str\(\'t-test\'\),4,str\(\'bounded\'\)
1131,,,,,,,,,,,,,,,1131_0,RUNNING,SOBOL,,,2804,3700,380,0.510031821815297048416937286675,0.096925818243995306988658455793,1.077066146345809105611124323332,str\(\'ks-test\'\),17,str\(\'bounded\'\)
1132,,,,,,,,,,,,,,,1132_0,RUNNING,SOBOL,,,303,11,4068,0.344834440637379890937097570713,0.799718129782006181827114232874,8.899480681102723167441581608728,str\(\'t-test\'\),33,str\(\'bounded\'\)
1133,,,,,,,,,,,,,,,1133_0,RUNNING,SOBOL,,,1648,4535,1830,0.886549356425181067642427024111,0.737889061084017194858120092249,5.520807036926970390311453229515,str\(\'ks-test\'\),49,str\(\'bounded\'\)
1134,,,,,,,,,,,,,,,1134_0,RUNNING,SOBOL,,,4154,1675,3097,0.225279710821807394038884808651,0.412270637156441799309192219880,4.572703027963639144104490696918,str\(\'t-test\'\),2,str\(\'bounded\'\)
1135,,,,,,,,,,,,,,,1135_0,RUNNING,SOBOL,,,4619,3853,4793,0.006870608333498239711500943372,0.362621855489909661329761547677,2.382754401598125681971396261360,str\(\'ks-test\'\),39,str\(\'bounded\'\)
1136,,,,,,,,,,,,,,,1136_0,RUNNING,SOBOL,,,2120,2360,1064,0.855274767888709930296897709923,0.533993299726396752902246589656,7.681586055735126983279315027175,str\(\'t-test\'\),11,str\(\'bounded\'\)
1137,,,,,,,,,,,,,,,1137_0,RUNNING,SOBOL,,,1087,2822,3665,0.376055726505815979265889836824,0.973112260069698087328049496136,6.646504881612957049696888134349,str\(\'ks-test\'\),21,str\(\'bounded\'\)
1138,,,,,,,,,,,,,,,1138_0,RUNNING,SOBOL,,,3582,891,2358,0.728372400799766173129512480955,0.177016265943646444736003786602,3.222487403688952589675409399206,str\(\'t-test\'\),31,str\(\'bounded\'\)
1139,,,,,,,,,,,,,,,1139_0,RUNNING,SOBOL,,,3604,3069,4272,0.148528681594878447791430176039,0.676004876341670724038124262734,7.942255587057211130286304978654,str\(\'t-test\'\),20,str\(\'bounded\'\)
1140,,,,,,,,,,,,,,,1140_0,RUNNING,SOBOL,,,1105,644,499,0.996923427579924470443017980870,0.474161720350384729982806675253,1.995297031844966095803783900919,str\(\'ks-test\'\),30,str\(\'bounded\'\)
1141,,,,,,,,,,,,,,,1141_0,FAILED,SOBOL,,,1947,3913,2900,0.267597158871591078721507983573,0.035042700521647929257085252175,3.655411436353810383792506399914,str\(\'t-test\'\),40,str\(\'bounded\'\)
1142,,,,,,,,,,,,,,,1142_0,FAILED,SOBOL,,,4441,2300,1705,0.619919439667835803220441448502,0.861610525373369462442951771664,6.477684093280696053795963962330,str\(\'ks-test\'\),12,str\(\'bounded\'\)
1143,,,,,,,,,,,,,,,1143_0,RUNNING,SOBOL,,,4288,4478,1184,0.651134063167497556534613067925,0.911228668322786705680016439146,9.224842796283773793675209162757,str\(\'t-test\'\),49,str\(\'bounded\'\)
1144,,,,,,,,,,,,,,,1144_0,RUNNING,SOBOL,,,1787,1733,4995,0.485942496690899117250950212110,0.238908187510445707557593664205,0.800679864608682789750560004904,str\(\'ks-test\'\),2,str\(\'bounded\'\)
1145,,,,,,,,,,,,,,,1145_0,RUNNING,SOBOL,,,8,3439,2234,0.778524794528260843939904134459,0.300737196722999200471093672604,4.804232974565588953907990799053,str\(\'t-test\'\),18,str\(\'bounded\'\)
1146,,,,,,,,,,,,,,,1146_0,FAILED,SOBOL,,,2513,272,3466,0.117245527155697346066709485513,0.595883908895775693537188999471,5.104206506532617204641155694844,str\(\'ks-test\'\),34,str\(\'bounded\'\)
1147,,,,,,,,,,,,,,,1147_0,FAILED,SOBOL,,,2861,4121,1918,0.423542114999145291598381390941,0.387668213902041314256052828568,7.193139013410546844795590004651,str\(\'t-test\'\),46,str\(\'bounded\'\)
1148,,,,,,,,,,,,,,,1148_0,FAILED,SOBOL,,,362,2170,3145,0.713489258235320500389775588701,0.715723283955827405122818163363,2.519855000804178235540575769846,str\(\'ks-test\'\),6,str\(\'bounded\'\)
1149,,,,,,,,,,,,,,,1149_0,FAILED,SOBOL,,,1439,2652,878,0.054944233328104018221349491569,0.775597668679431029303827926924,1.836436794687993812047466235526,str\(\'t-test\'\),14,str\(\'bounded\'\)
1150,,,,,,,,,,,,,,,1150_0,FAILED,SOBOL,,,3933,1140,4683,0.840963640989735750075340092735,0.074267148515209560621919138157,8.384531333087943849591283651534,str\(\'ks-test\'\),36,str\(\'bounded\'\)
1151,,,,,,,,,,,,,,,1151_0,FAILED,SOBOL,,,4718,3334,2581,0.934439052453264640263341789250,0.154850726757198575711527155363,6.224353143515997111023807519814,str\(\'t-test\'\),24,str\(\'bounded\'\)
1152,,,,,,,,,,,,,,,1152_0,FAILED,SOBOL,,,2217,455,1391,0.210785130839794887513960475189,0.948510074757039522985735402472,4.025765669235028987316127313534,str\(\'ks-test\'\),27,str\(\'bounded\'\)
1153,,,,,,,,,,,,,,,1153_0,FAILED,SOBOL,,,828,4999,3963,0.557579837219789653524060213385,0.511334392055869058069106358744,0.373813842645846328149872306312,str\(\'t-test\'\),43,str\(\'bounded\'\)
1154,,,,,,,,,,,,,,,1154_0,RUNNING,SOBOL,,,3333,1290,195,0.330013400867581352393642646348,0.338501156445592643606801175338,9.446715493139810959632995945867,str\(\'ks-test\'\),8,str\(\'bounded\'\)
1155,,,,,,,,,,,,,,,1155_0,RUNNING,SOBOL,,,3400,3142,1777,0.095347233723849053599330716224,0.894845537299290283428376824304,8.270969643991440634067657811102,str\(\'t-test\'\),6,str\(\'bounded\'\)
1156,,,,,,,,,,,,,,,1156_0,FAILED,SOBOL,,,917,572,3005,0.759550399860367209114997422148,0.192799466831609617178955318195,1.715513476105406942551212523540,str\(\'ks-test\'\),47,str\(\'bounded\'\)
1157,,,,,,,,,,,,,,,1157_0,RUNNING,SOBOL,,,2302,4797,395,0.474764917537569997030288959650,0.253771164512261726553532525941,2.711533858776092653641853758018,str\(\'t-test\'\),35,str\(\'bounded\'\)
1158,,,,,,,,,,,,,,,1158_0,RUNNING,SOBOL,,,4789,1416,4202,0.637032704221084711271316791681,0.580592685090377980117182232789,7.392179500868544472780286014313,str\(\'ks-test\'\),13,str\(\'bounded\'\)
1159,,,,,,,,,,,,,,,1159_0,RUNNING,SOBOL,,,4023,4230,3688,0.605757163917645780060183824389,0.628922260113060516140137679031,9.562584899166598262354455073364,str\(\'t-test\'\),28,str\(\'bounded\'\)
1160,,,,,,,,,,,,,,,1160_0,RUNNING,SOBOL,,,1505,1981,2499,0.256358670350164186135799582189,0.458753912527114171560072009015,0.492162553939968383520664474418,str\(\'ks-test\'\),25,str\(\'bounded\'\)
1161,,,,,,,,,,,,,,,1161_0,RUNNING,SOBOL,,,433,2769,4727,0.977888123543933063253064119635,0.018775201749056578959251595506,3.831779057083651629511678038398,str\(\'t-test\'\),7,str\(\'bounded\'\)
1162,,,,,,,,,,,,,,,1162_0,RUNNING,SOBOL,,,2946,942,961,0.126569471359252921915938827624,0.815617436945438423201437672105,6.027887226097286443859957216773,str\(\'ks-test\'\),42,str\(\'bounded\'\)
1163,,,,,,,,,,,,,,,1163_0,RUNNING,SOBOL,,,2580,4673,4424,0.318835817996412529407024294414,0.169649879604578029956840623527,6.281103820886463573458513565129,str\(\'t-test\'\),29,str\(\'bounded\'\)
1164,,,,,,,,,,,,,,,1164_0,RUNNING,SOBOL,,,97,1618,652,0.543478496862575433112851897022,0.995958645384758756158305459394,3.461234182910993606441252268269,str\(\'ks-test\'\),19,str\(\'bounded\'\)
1165,,,,,,,,,,,,,,,1165_0,FAILED,SOBOL,,,1872,3643,3374,0.188886855997145164387518434523,0.557935183692723546400316081417,2.113760098114609853325873700669,str\(\'t-test\'\),13,str\(\'bounded\'\)
1166,,,,,,,,,,,,,,,1166_0,FAILED,SOBOL,,,4359,149,2180,0.915464654067531191650175514951,0.354401749052107362114583111179,8.058315634375437852554568962660,str\(\'ks-test\'\),41,str\(\'bounded\'\)
1167,,,,,,,,,,,,,,,1167_0,FAILED,SOBOL,,,4531,2958,84,0.821928325800225123565212470567,0.434141937213018525021368532180,5.303056352699176301257466548122,str\(\'t-test\'\),1,str\(\'bounded\'\)
1168,,,,,,,,,,,,,,,1168_0,FAILED,SOBOL,,,2013,831,3895,0.032985049117356536607648109793,0.731496808236464901575857311400,4.995797477561980670657248992939,str\(\'ks-test\'\),48,str\(\'bounded\'\)
1169,,,,,,,,,,,,,,,1169_0,RUNNING,SOBOL,,,1176,3793,1456,0.699327008510008507613520123414,0.790524841619655527225063451624,0.679947187317535339801111149427,str\(\'t-test\'\),34,str\(\'bounded\'\)
1170,,,,,,,,,,,,,,,1170_0,RUNNING,SOBOL,,,3689,2496,2689,0.412303615324199179692499228622,0.121843739235773684814745365657,9.111395462162793279503603116609,str\(\'ks-test\'\),19,str\(\'bounded\'\)
1171,,,,,,,,,,,,,,,1171_0,FAILED,SOBOL,,,3515,4049,854,0.962977387173101329054247798922,0.620794334722682861205100834923,4.378716508935205808938917471096,str\(\'ks-test\'\),32,str\(\'bounded\'\)
1172,,,,,,,,,,,,,,,1172_0,FAILED,SOBOL,,,998,2240,4544,0.174024458978325136104814419014,0.291536175454035428877830327110,5.324341212631203745786478975788,str\(\'t-test\'\),17,str\(\'bounded\'\)
1173,,,,,,,,,,,,,,,1173_0,FAILED,SOBOL,,,2035,3009,1982,0.591477452764287536801646183449,0.232508201556280269528542703483,9.015350031255744411851082986686,str\(\'ks-test\'\),3,str\(\'bounded\'\)
1174,,,,,,,,,,,,,,,1174_0,RUNNING,SOBOL,,,4548,780,3250,0.304459904022514826760215100876,0.933092473214492179600654253591,1.195414801766164547558446429321,str\(\'t-test\'\),50,str\(\'bounded\'\)
1175,,,,,,,,,,,,,,,1175_0,RUNNING,SOBOL,,,4064,3576,4014,0.460303656835108987444016293011,0.853382685828953935214258308406,3.414166354783810586326353586628,str\(\'ks-test\'\),10,str\(\'bounded\'\)
1176,,,,,,,,,,,,,,,1176_0,RUNNING,SOBOL,,,1582,215,287,0.684951912460848744146346689377,0.058977089323103429330252822638,6.845545462193899588498879893450,str\(\'t-test\'\),38,str\(\'bounded\'\)
1177,,,,,,,,,,,,,,,1177_0,FAILED,SOBOL,,,232,4421,2564,0.080496696613729004643467135338,0.497000610500574091510372909397,7.568024310764857709443731437204,str\(\'ks-test\'\),32,str\(\'bounded\'\)
1178,,,,,,,,,,,,,,,1178_0,FAILED,SOBOL,,,2719,1870,1259,0.807065110856667211614023926813,0.668630756895989164512172919785,2.261831027141772310073974949773,str\(\'t-test\'\),22,str\(\'bounded\'\)
1179,,,,,,,,,,,,,,,1179_0,FAILED,SOBOL,,,3007,2514,2875,0.747407771756872563173601520248,0.316628770779818269343053316334,0.133846556867472848972866472650,str\(\'ks-test\'\),9,str\(\'bounded\'\)
1180,,,,,,,,,,,,,,,1180_0,FAILED,SOBOL,,,489,1197,1565,0.398014854948967711223417609290,0.517725797235965679021774121793,9.813337209419346507388581812847,str\(\'t-test\'\),44,str\(\'bounded\'\)
1181,,,,,,,,,,,,,,,1181_0,FAILED,SOBOL,,,1293,4178,4335,0.869437080817297092139028791280,0.957704448528587826139357730426,5.848844071432017344136511383113,str\(\'ks-test\'\),26,str\(\'bounded\'\)
1182,,,,,,,,,,,,,,,1182_0,FAILED,SOBOL,,,3806,2032,603,0.018109044805169106223674546641,0.129933653432875884092823071114,4.293539317165501856266018876340,str\(\'t-test\'\),23,str\(\'bounded\'\)
1183,,,,,,,,,,,,,,,1183_0,FAILED,SOBOL,,,4884,4863,2286,0.236457237925380481247117359089,0.081634590720757849169331166195,1.409680676423944456487902243680,str\(\'ks-test\'\),38,str\(\'bounded\'\)
1184,,,,,,,,,,,,,,,1184_0,FAILED,SOBOL,,,2402,1350,3559,0.900650752549991051587596757599,0.752752101289108410675510185683,8.605943834978155848602909827605,str\(\'t-test\'\),16,str\(\'bounded\'\)
1185,,,,,,,,,,,,,,,1185_0,FAILED,SOBOL,,,661,3394,1168,0.366732652276754389486512764051,0.691780344123020807245438845712,6.984885901016183673561954492470,str\(\'ks-test\'\),4,str\(\'bounded\'\)
1186,,,,,,,,,,,,,,,1186_0,FAILED,SOBOL,,,3148,319,4862,0.529006283404305555073676714528,0.395887502415105674291595505565,2.913312142170034313437554374104,str\(\'t-test\'\),45,str\(\'bounded\'\)
1187,,,,,,,,,,,,,,,1187_0,FAILED,SOBOL,,,3164,3381,2992,0.129447926968336096686940095424,0.030603145392611622033207652294,9.832266524476930058540347090457,str\(\'ks-test\'\),30,str\(\'bounded\'\)
1188,,,,,,,,,,,,,,,1188_0,RUNNING,SOBOL,,,646,332,1759,0.976868022682145231705419519130,0.827186321517452638474310333550,0.153956670857965965959479603953,str\(\'t-test\'\),21,str\(\'bounded\'\)
1189,,,,,,,,,,,,,,,1189_0,RUNNING,SOBOL,,,2387,4851,4218,0.255490852203220153437968065191,0.632688603697344698062465795374,4.274611622447148207015743537340,str\(\'ks-test\'\),11,str\(\'bounded\'\)
1190,,,,,,,,,,,,,,,1190_0,RUNNING,SOBOL,,,4900,1362,406,0.608787902241572753680998175696,0.462779196212068200111389160156,5.828732299853117027055304788519,str\(\'t-test\'\),39,str\(\'bounded\'\)
1191,,,,,,,,,,,,,,,1191_0,RUNNING,SOBOL,,,3791,4166,2483,0.639880703287199148476815935283,0.265339630827307715321694558952,8.623612637862562380064446188044,str\(\'ks-test\'\),3,str\(\'bounded\'\)
1192,,,,,,,,,,,,,,,1192_0,RUNNING,SOBOL,,,1308,2045,3676,0.473714360132813427917142234946,0.592420091506093760003182069340,1.431051302587613482941719666997,str\(\'t-test\'\),49,str\(\'bounded\'\)
1193,,,,,,,,,,,,,,,1193_0,RUNNING,SOBOL,,,505,2501,974,0.758591212084516852698357070039,0.898870402727276140986134578270,2.895641383703797977489102777326,str\(\'ks-test\'\),33,str\(\'bounded\'\)
1194,,,,,,,,,,,,,,,1194_0,RUNNING,SOBOL,,,2992,1210,4746,0.098286602418869731256911848050,0.196565273188054556730008926024,6.963517193185166043178924155654,str\(\'t-test\'\),17,str\(\'bounded\'\)
1195,,,,,,,,,,,,,,,1195_0,RUNNING,SOBOL,,,2734,4434,658,0.411404953978955767457392767028,0.786981077663600481209016379580,5.343287811307237511471157631604,str\(\'ks-test\'\),5,str\(\'bounded\'\)
1196,,,,,,,,,,,,,,,1196_0,RUNNING,SOBOL,,,216,1857,4424,0.702326665693894014452780538704,0.117584424976259468986761191900,4.398847482465208180713034380460,str\(\'t-test\'\),46,str\(\'bounded\'\)
1197,,,,,,,,,,,,,,,1197_0,RUNNING,SOBOL,,,1566,3589,2177,0.035893336672335865444871672025,0.422091413941234339102237527186,1.176466247508302309654482087353,str\(\'ks-test\'\),37,str\(\'bounded\'\)
1198,,,,,,,,,,,,,,,1198_0,FAILED,SOBOL,,,4079,202,3365,0.820938294826075387611297173862,0.720161954239010859701863864757,8.995220976058392992058543313760,str\(\'t-test\'\),15,str\(\'bounded\'\)
1199,,,,,,,,,,,,,,,1199_0,FAILED,SOBOL,,,4532,3021,3899,0.914535536179319041849566929159,0.553676287690177515443679112650,6.863235124617816040881734807044,str\(\'ks-test\'\),26,str\(\'bounded\'\)
1200,,,,,,,,,,,,,,,1200_0,FAILED,SOBOL,,,2050,768,93,0.191856056638061989172427956873,0.350858522323891530714234932020,3.435554264565929827313084388152,str\(\'t-test\'\),23,str\(\'bounded\'\)
1201,,,,,,,,,,,,,,,1201_0,RUNNING,SOBOL,,,1013,4062,2683,0.546295414788648514559099567123,0.158315443864092242343133420945,2.244142985057085759592609974789,str\(\'ks-test\'\),9,str\(\'bounded\'\)
1202,,,,,,,,,,,,,,,1202_0,RUNNING,SOBOL,,,3500,2227,1455,0.317754417393356580756602625115,0.983908659340813729343722116027,7.546634743394331046317802247358,str\(\'t-test\'\),43,str\(\'bounded\'\)
1203,,,,,,,,,,,,,,,1203_0,RUNNING,SOBOL,,,3673,3799,4540,0.804125771904364183839675206400,0.484950446000322721307185247497,3.442344575476832702065621560905,str\(\'t-test\'\),8,str\(\'bounded\'\)
1204,,,,,,,,,,,,,,,1204_0,RUNNING,SOBOL,,,1191,2489,845,0.081455914132297038698915514487,0.657296499611809803553796882625,6.260953850275837950789536989760,str\(\'ks-test\'\),42,str\(\'bounded\'\)
1205,,,,,,,,,,,,,,,1205_0,RUNNING,SOBOL,,,2028,2965,3256,0.686002499608322935387150209863,0.849839518586173681136131108360,8.077206899398007067247817758471,str\(\'t-test\'\),28,str\(\'bounded\'\)
1206,,,,,,,,,,,,,,,1206_0,RUNNING,SOBOL,,,4515,824,1983,0.457455687511712338899627638966,0.054718133835121987584848568531,2.133908448386006018182570187491,str\(\'ks-test\'\),25,str\(\'bounded\'\)
1207,,,,,,,,,,,,,,,1207_0,RUNNING,SOBOL,,,4374,3650,281,0.301429195441305641800511239126,0.221173407044261693954467773438,4.978088520064019029121027415385,str\(\'t-test\'\),36,str\(\'bounded\'\)
1208,,,,,,,,,,,,,,,1208_0,RUNNING,SOBOL,,,1857,142,4013,0.592345300653949413671739421261,0.921041890457272582892755963258,5.281725732152350971659870992880,str\(\'ks-test\'\),14,str\(\'bounded\'\)
1209,,,,,,,,,,,,,,,1209_0,RUNNING,SOBOL,,,82,4680,1262,0.175044589582830673046842662188,0.616534842006862149332846456673,9.129102501328103969058247457724,str\(\'t-test\'\),5,str\(\'bounded\'\)
1210,,,,,,,,,,,,,,,1210_0,RUNNING,SOBOL,,,2595,1612,2573,0.960098961306735887433205789421,0.287992589954286837272690036116,0.701279763446189474684899778367,str\(\'ks-test\'\),46,str\(\'bounded\'\)
1211,,,,,,,,,,,,,,,1211_0,RUNNING,SOBOL,,,2931,2763,1581,0.530087654264643770574139125529,0.695546328935772173451823618961,1.696603009131737005432682963146,str\(\'t-test\'\),34,str\(\'bounded\'\)
1212,,,,,,,,,,,,,,,1212_0,RUNNING,SOBOL,,,449,948,2887,0.363915704607963574890305835652,0.399912189386785021927295247224,8.250802389762364796865767857525,str\(\'ks-test\'\),18,str\(\'bounded\'\)
1213,,,,,,,,,,,,,,,1213_0,RUNNING,SOBOL,,,1521,4222,590,0.897681522166356438141576745693,0.093461937651038176633200293963,7.411088049509563013828028488206,str\(\'t-test\'\),2,str\(\'bounded\'\)
1214,,,,,,,,,,,,,,,1214_0,FAILED,SOBOL,,,4008,1988,4317,0.237386326070874925653342302212,0.764320627089589810232439504034,2.731703068586997851241449097870,str\(\'ks-test\'\),49,str\(\'bounded\'\)
